Review,Sentiment_analysis,Confidence
备考2019初级会计职称2018官方教材+东奥轻松过关一+历年真题（套装全8备考2019初级会计职称2018官方教材+东奥轻松过关一+历年真题（套装全8备考2019初级会计职称2018官方教材+东奥轻松过关一+历年真题（套装全8备考2019初级会计职称2018官方教材+东奥轻松过关一+历年真题（套装全8备考2019初级会计职称2018官方教材+东奥轻松过关一+历年真题（套装全8备考2019初级会计职称2018官方教材+东奥轻松过关一+历年真题（套装全8备考2019初级会计职称2018官方教材+东奥轻松过关一+历年真题（套装全8备考2019初级会计职称2018官方教材+东奥轻松过关一+历年真题（套装全8,Positive,0.9998822212219238
个头小份量轻方便携带，可以随时翻看强化记忆，美中不足的是书后有折页影响美观！其它服务都很好！,Positive,0.9999582767486572
前一天晚上买第二天早上就到了太快了！救了我因为要写文档,Positive,0.9999876022338867
图书质量很好，内容也不错，京东物流真是快,Positive,0.9993212223052979
这本书对虚拟跟现实进行了深入分析，还归纳出来8大行业领域，对相关内容、技术发展水平和实际应用情况讲解的很详细，很不错的一本书。,Positive,0.9922228455543518
很不错的一本书，不仅对行业进行了分析，而且还有案例展示、配图介绍的很详细，支持，给好评。,Positive,0.9990090131759644
一次愉快的购书，不仅书本内容丰富，实用，物流速度还快，还能get到很多小技巧，好评！,Positive,0.8778138756752014
有好多有用的案例实操，还有很多给力的知识点，APP功能、特色、营销技巧等，很不错,Positive,0.9999306201934814
灰常好，速度快，价格优惠，赞赞赞,Positive,0.9999866485595703
好哟好的。物流很给力,Positive,0.9997790455818176
看完书学到好多知识呀，案例分析的特别到位，666~,Positive,0.9998815059661865
挺适合VR部的小伙伴,Positive,0.9999322891235352
整本被折辽,Negative,0.9999467134475708
很好的书，翻译流畅，作者构思精巧，娓娓道来，很值得细细品味，好评。谢德林是现实主义讽刺大师，他的作品常常针对当时的人和事，进行含沙射影或指桑骂槐的讽刺，谢式幽默被称为“带着鄙视和愤怒的笑”。此次由上海译文出版社推出的张孟恢译《谢德林作品集》，版本不错，硬精装，书脊作锁线处理，纸质优良，排版印刷舒服，值得珍藏。,Positive,0.999976634979248
京东图书满300-100，配上文学券再减60,Negative,0.9999380111694336
送货很快！一直非常喜欢策兰的诗，买了一套，装帧漂亮，慢慢看！,Positive,0.9999759197235107
保罗策兰的诗配这个封面很搭,Positive,0.9994233846664429
保罗策兰全集终于出啦,Positive,0.9975689053535461
书已经收到了，保罗策兰的诗写的很好，这个书的质量也不错，翻译的也还好,Positive,0.9975010752677917
现在的包装都这么残忍啊，还好我这没事,Positive,0.9773164391517639
好书，最近天气冷，刚好可以读书,Positive,0.9999051094055176
保罗策兰的书，出一本收一本,Negative,0.999974250793457
期待已久的好书，京东正品，值得信赖。,Positive,0.9999805688858032
正版，质量很好,Positive,0.9995545744895935
挺好的！就是女儿说只有2本看得懂！,Negative,0.8940207958221436
包装精美，书本事就更不用说了，听了介绍买的，好书,Positive,0.9999350309371948
孩子六年级了，很喜欢这套书，对他帮助很大,Positive,0.998688280582428
东西很好很实用，物流很快，小哥态度也好,Positive,0.9784532189369202
收到啦！质量很好,Positive,0.9985962510108948
挺不错的！！！,Positive,0.8385502696037292
内容不错，等细看中，好好学习,Positive,0.9999557733535767
不错，抢购时买的，还参加150-50活动，叠加了200-100券超值,Positive,0.999924898147583
味道非常不错，还是自己做的好吃点。。。。,Positive,0.9999853372573853
不考试也可以买来学习提高一下！高顿报班的好像统一都用这个教材,Positive,0.9999825954437256
京东买书就是划算，低价买知识，囤书的感觉真好,Positive,0.9999874830245972
好好学习一下，京东有活动,Positive,0.997512936592102
给单位买的书，送货快，非常满意,Positive,0.9941440224647522
此书已经看了很长时间，终于赶上京东打折，很给力,Positive,0.9999644756317139
商品不错，快递不错，服务不错,Positive,0.9998730421066284
先进理念，不考也值得一看,Positive,0.999849796295166
双11购买的。不得不说京东购书非常划算，包装严实。收到书后如果有破损还免费更换。太省心省事。以后买书就来京东。,Positive,0.9999781847000122
不错，已经习惯在京东上买东东了。,Positive,0.999985933303833
没想到京东没有现货，还需要采购，直接耽误用了。,Negative,0.9997503161430359
还没看这本书，不过宝贝喜欢,Positive,0.9999867677688599
不错，一如既往的好,Positive,0.9992380142211914
好,Positive,0.8005090355873108
配送非常快，服务到位，周到，热情！,Positive,0.9998749494552612
非常满意，孩子刚刚上一年级，有很多看图写话的题，希望这个对他有帮助。书的质量非常好,Positive,0.9903810620307922
活动价购买的，超值，书的质量非常好，小孩很爱看书，觉得这类书很适合她看，内容很丰富，很喜欢,Positive,0.9972671270370483
物流很快，次日达，书的纸质比较粗糙，但印刷还是清晰的，内容还是很丰富的。,Positive,0.9996280670166016
书本很厚，内容丰富，价格实惠，孩子喜欢。,Positive,0.9858990907669067
小朋友喜欢看书，买本与课程相关的，看看他喜欢不喜欢。,Positive,0.9998396635055542
好大一套书，封面很精美，字体大小合适，主要是内容很全面，孩子可以在今后的写作中，找到很多例文参考。值得购买的一套好书。而且还有写作技巧的讲解和榜样范文，作为范例，对儿子写作文来说是很好的引导！读孩子写作一定有很大帮助！,Positive,0.9999735355377197
这两本书值得购买，纸张印刷都还可以。,Positive,0.9935888051986694
很不错，嘿嘿！孩子应该会喜欢的，孩子写作能力不好，希望有帮助！,Positive,0.9999746084213257
现在信赖首选京东默默哒一直看着它一年一年发展的越来越好，心里也在为京东发展壮大而加油打气。为什么我喜欢京东购物，因为可以当天买自己喜欢的商品，阴天就可以到达客户的家中，为什么我所有的评价都相同，因为在京东买的东西太多太多，商品积累的太多没有评价，最佩服的，还是京东物流，有时晚上11点前动动手指，购买的商品，第二天上午就送到单位或者家里，还可以刷卡付款。自营的商品挺有保证，售后，有问题打专属客服热线。客服很赞，一句话的事儿，直接上门取件退，上门更换新商品，家电有价保，一个月退货，半年换货，实体店儿弱爆了，根本没有竞争力与京东相提并论；比老家的商铺街上的价格省了一大截票子哈，宝宝平时基本不逛街，在家逛京东商城就能买到合意的超值商品，有些明显比超市还划算，而且还一模一样的吃喝生活用品哟，小宝贝们快来选购吧!既省钱，又节省时间，永远支持信誉商家《京东》,Positive,0.9999885559082031
京东就是快，书的质量不错！希望对孩子有帮助，刚上一年级的小朋友！,Positive,0.9999510049819946
很好很好很好很好很好很好很好很好很好很好很好,Positive,0.9329759478569031
都是喜欢的书，活动很划算的说。,Positive,0.9996727705001831
用处不大，每个地方就介绍那么几页,Negative,0.9999611377716064
细笔没啥用，王府井小吃街都没了还在书中列出,Negative,0.9836416244506836
非常好，说的很详细，很有益处！,Positive,0.9994146823883057
不错,Positive,0.8966488242149353
不好书很脏很旧坏了,Negative,0.9999030828475952
快速员态度很好，书质量很好，价格还优惠了，以后买书就选京东。购物体验太好了！,Positive,0.9999836683273315
京东买书物美价廉物流超快感觉极好谢谢京东,Positive,0.9995972514152527
新書剛出就馬上入手了，家中本來有舊譯本，是時候更新換代了。,Positive,0.9999810457229614
買了《精神分析引論》就同單一起購買了，湊一套。,Positive,0.9998310804367065
《精神分析新论》是《精神分析引论》的续篇，发表于《精神分析引论》出版的十五年后，继承了前一部作品的章节序号，是对《引论》的延续和补充。,Positive,0.9995661377906799
极简主义Minimalism是二战后兴起的艺术流派，又被称为MinimalArt。极简作品里降低了作者的自我表现和意识压迫，更多去呈现物本身和最初的质感，这股风潮影响了艺术、设计、建筑、音乐等很多领域，20世纪70年代，影响力也扩散到时装领域。,Positive,0.9852038621902466
极简主义Minimalism是二战后兴起的艺术流派，又被称为MinimalArt。极简作品里降低了作者的自我表现和意识压迫，更多去呈现物本身和最初的质感，这股风潮影响了艺术、设计、建筑、音乐等很多领域，20世纪70年代，影响力也扩散到时装领域。,Positive,0.9852038621902466
《精神分析引论》是弗洛伊德的代表作，也是精神分析学派的纲领性作品。弗洛伊德在书中对人的各种失误行为、梦和神经症进行了由浅入深的分析，探讨了以精神分析方法治疗神经症的可能性。,Positive,0.999907374382019
京东自营就是快啊，基本都是隔天就到。,Positive,0.999987006187439
服务好！礼品还真是漂亮，超值！但，有一颗小珠有些瑕疵，这是难免的。尺寸比想象中的要小。总体还不错！,Positive,0.9988276362419128
服务好！礼品还真是漂亮，超值！但，有一颗小珠有些瑕疵，这是难免的。尺寸比想象中的要小。总体还不错！,Positive,0.9988276362419128
给孩子买的学习参考书，希望对孩子学习有帮助。京东送货真是快，喜欢。,Positive,0.9999653100967407
不大好，东西9号买，说10号能到，结果到14号才到，拖了好久。很不满意！,Negative,0.9992079138755798
给孩子买的辅导书，希望有帮助,Positive,0.9999643564224243
三天就到了一点也没耽误，我信任京东。,Positive,0.9999853372573853
东西很好.......送货速度快,Positive,0.9962360262870789
很有价值的一本书，推荐！,Positive,0.9980917572975159
好教辅，孩子很喜欢，点赞。,Positive,0.9999696016311646
还是不错的用起来很舒服。,Positive,0.9909490942955017
内容全面,Positive,0.9998821020126343
还好吧,Negative,0.8585418462753296
这就是四个伟大，好好读读，必有收获,Positive,0.9756539463996887
很好很不错好书继续支持,Positive,0.9989607334136963
买了一整套，孩子喜欢，说不错,Positive,0.9999814033508301
不错，开阔一下视野，包装简陋,Positive,0.9998875856399536
东西正宗，品质保证，性价比超高。值得推荐，下次还会继续购买。,Positive,0.9999587535858154
书很不错，配送还可以，很喜欢,Positive,0.9990898370742798
好好好好好好好好好好好好好,Positive,0.860742449760437
我们的征途是星辰大海,Negative,0.8645345568656921
很好的书，一直盼着入手，终于忍痛下手了，有点贵哦！,Positive,0.9999551773071289
相信移民火星是早晚的事儿，所以提前买来做准备吧！,Positive,0.9997262358665466
质量没问题，正版,Positive,0.9995346069335938
很好很喜欢希望京东多搞一些图书优惠活动推动全民阅读,Negative,0.8746620416641235
好好好好好好好好,Positive,0.9316624999046326
还行，有点贵了，没多少内容,Negative,0.9830036163330078
看了电影黄金时代之后，开始喜欢上萧红。喜欢她洒脱不羁的性格，虽说她亦是苦的，一生短暂悲凉，但是活的纯粹，在文学上的造诣也是不可小觑的，她是有代表性的，去年读了她的商市街，写的很好，许广平说，人人都知道贫穷，可是没有几个人能把贫穷写的这么触目惊心，这就是萧红，今天又收了她的呼兰河传，作为一个东北人，对于描写东北生活的这部作品充满期待和向往，后面会再收入生死场。但书，是要慢慢静下心来读的，不急不躁，用心感受就好。这本书淡蓝色的封面，很安静，内页纸张很厚实，排版也很好，读起来很舒服，京东自营这本书有很多版本，挑了很久，人民文学出版社的这个版本很不错，虽然价格略高一些，但是质量和美感都是好的，值得收藏！,Positive,0.9999780654907227
外表看着美观大气上档次。一直信任京东。质量不错，送货很快，服务很好！太漂亮，大气，档次高，超喜欢。货比三家，选的也好是辛苦啊?现在除了一碗热气腾腾的拉面，在强哥这里买不到其他的，只有你想不到没有买不到?上午下单，下午到家速度啊！看着还行货品不错，装了实用。质量可以。是值得购买不错不错不错！！！！！！用了还可以，刚开始用有点涩。很干净，质感也不错，价位适中，性价比一般吧。不错物流一天就到了整体感觉很不错，收到就用了，挺喜欢的，这个用的好，还要买多几个。物美价廉，用着看看吧，免去市场购物之劳，推荐答案我为什么喜欢在京东买东西，因为今天买明天就可以送到。我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多未评价的订单，所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品，也有买到比较坑的产品，如果我用这段话来评价，说明这款产品没问题，至少85分以上，宝贝收到了，非常喜欢，质量很好，卖家热情，物流给力，非常愉快的一次购物，好评！,Positive,0.9999877214431763
